,,,,,
 1910 Cochran Rd,15220,40.3932957,-80.0656653,Pittsburgh,PA
 1717 Cochran Rd,15220,40.3923379,-80.0662223,Pittsburgh,PA
 2010 Greentree Rd,15220,40.3936815,-80.0659157,Pittsburgh,PA
 2000 Greentree Rd,15220,40.3941132,-80.0667601,Pittsburgh,PA
 1660 Cochran Rd,15220,40.392802,-80.062098,Pittsburgh,PA
 1644 Cochran Rd,15220,40.392551,-80.061579,Pittsburgh,PA
 1910 Cochran Rd Ste 210,15220,40.3940541213,-80.0624700578,Pittsburgh,PA
 1717 Cochran Rd,15220,40.3923379,-80.0662223,Pittsburgh,PA
 1717 Cochran Rd,15220,40.3923379,-80.0662223,Pittsburgh,PA
 1900 Greentree Rd,15220,40.395932,-80.067397,Pittsburgh,PA
 713 Chartiers Ave West End,15220,40.4413609,-80.0382148,Pittsburgh,PA
 900 Parish St Greentree,15220,40.4280397,-80.0435444,Pittsburgh,PA
 1006 Greentree Rd Greentree,15220,40.4168479,-80.0453929,Pittsburgh,PA
 412 Greentree Rd West End,15220,40.4356718,-80.0340934,Pittsburgh,PA
 333 Mansfield Ave Greentree,15220,40.4210420362,-80.0501069554,Pittsburgh,PA
 1178 Steuben St Crafton Heights,15220,40.441776,-80.047466,Pittsburgh,PA
 875 Greentree Rd Greentree,15220,40.4244926,-80.0416254,Pittsburgh,PA
 1165 McKinney Ln West End,15220,40.4224622,-80.0356006,Pittsburgh,PA
 875 Greentree Rd Ste 2 Greentree,15220,40.4244926,-80.0416254,Pittsburgh,PA
 971 Greentree Road Greentree,15220,40.4198341,-80.0456525,Pittsburgh,PA
 875 Greentree Rd Greentree,15220,40.4244987,-80.0415536,Pittsburgh,PA
 401 Holiday Drive Greentree,15220,40.420382,-80.0565098,Pittsburgh,PA
 978 Greentree Rd Greentree,15220,40.418092,-80.0460082,Pittsburgh,PA
 979 Greentree Rd Greentree,15220,40.4184713,-80.0454038,Pittsburgh,PA
 7 Market Sq Downtown,15222,40.440177,-80.0021399,Pittsburgh,PA
 530 William Penn Pl Downtown,15219,40.440592,-79.996589,Pittsburgh,PA
 256 5th Ave Downtown,15222,40.440677,-80.000657,Pittsburgh,PA
 5932 Penn Cir S Ste B301 Shadyside,15206,40.4585236344,-79.9292063713,Pittsburgh,PA
 401 Wood St Downtown,15222,40.439597,-80.00141,Pittsburgh,PA
 203 Federal St North Side,15212,40.4483207,-80.0043186,Pittsburgh,PA
 1001 Liberty Ave Downtown,15222,40.4441681,-79.994852,Pittsburgh,PA
 2627 Penn Ave Strip District,15222,40.455575,-79.9779889,Pittsburgh,PA
 123 7th St Downtown,15222,40.4439388,-80.0006057,Pittsburgh,PA
 901 Penn Avenue,15221,40.4424557,-79.8802658,Wilkinsburg,PA
 140 6th St Downtown,15222,40.4429033,-80.0025614,Pittsburgh,PA
 1901 Penn Ave Strip District,15222,40.450964,-79.984628,Pittsburgh,PA
 345 6th Ave Shadyside,15222,40.458139,-79.928437,Pittsburgh,PA
 202 Stanwix St Downtown,15222,40.439652,-80.004357,Pittsburgh,PA
 100 24th St Strip District,15222,40.4540368,-79.9814643,Pittsburgh,PA
 1727 Penn Ave Strip District,15222,40.4503157,-79.9854415,Pittsburgh,PA
 625 Stanwix St Downtown,15222,40.4432268,-80.0048354,Pittsburgh,PA
 2800 Penn Ave Strip District,15222,40.4568643,-79.975173,Pittsburgh,PA
 2 Market Sq Downtown,15222,40.440287,-80.002585,Pittsburgh,PA
 305 7th Ave Carnegie,15222,40.4077836,-80.0930463,Pittsburgh,PA
 608 Wood St Downtown,15222,40.4422917,-79.9989455,Pittsburgh,PA
 2023 Penn Ave Strip District,15222,40.4514856,-79.9834035,Pittsburgh,PA
 1904 Penn Ave Strip District,15222,40.4505899,-79.9842832,Pittsburgh,PA
 527 Smithfield St Downtown,15222,40.441217,-79.998244,Pittsburgh,PA
 23 Market Sq Downtown,15222,40.441253,-80.0030696,Pittsburgh,PA
 133 6th St Downtown,15222,40.4432077,-80.0021285,Pittsburgh,PA
 429 Smithfield St Downtown,15222,40.4394231,-79.9994183,Pittsburgh,PA
 1001 Liberty Ave Downtown,15222,40.4442087,-79.9946687,Pittsburgh,PA
 4 Market Sq Downtown,15222,40.4400655,-80.0025144,Pittsburgh,PA
 130 6th St Downtown,15222,40.4432466658,-80.0022544159,Pittsburgh,PA
 2601 Smallman St Strip District,15222,40.455916,-79.979271,Pittsburgh,PA
 2503 Penn Ave Strip District,15222,40.4542069,-79.979898,Pittsburgh,PA
 2100 Smallman St Strip District,15222,40.4521682,-79.9844421,Pittsburgh,PA
 625 Liberty Ave Ste 180 Downtown,15222,40.442533,-80.000855,Pittsburgh,PA
 1735 Penn Ave Strip District,15222,40.4504367,-79.9852163,Pittsburgh,PA
 603 Stanwix St Downtown,15222,40.442222,-80.0044807,Pittsburgh,PA
 817 Liberty Ave Suite J Downtown,15222,40.4430745,-79.9984351,Pittsburgh,PA
 535 Smithfield St Oliver Bldg Downtown,15222,40.4413521,-79.9980174,Pittsburgh,PA
 1100 Liberty Ave Downtown,15222,40.4442424,-79.9924126,Pittsburgh,PA
 513 Smithfield St Downtown,15222,40.4405077,-79.9983742,Pittsburgh,PA
 707 Grant St Downtown,15219,40.442582,-79.995221,Pittsburgh,PA
 433 Wood St Downtown,15222,40.4403955,-80.0010018,Pittsburgh,PA
 2425 Liberty Ave. Strip District,15222,40.4533022,-79.9796419,Pittsburgh,PA
 2549 Penn Ave Strip District,15222,40.4549474,-79.9787412,Pittsburgh,PA
 12 Smithfield St Downtown,15222,40.436969,-80.0004543,Pittsburgh,PA
 205 21st St Strip District,15222,40.4514869,-79.9828538,Pittsburgh,PA
 1740 Eckert St. North Side,15212,40.471965,-80.037607,Pittsburgh,PA
 300 Forbes Ave Downtown,15222,40.4400691,-80.0007903,Pittsburgh,PA
 719 Liberty Ave Downtown,15222,40.4430419,-79.9986943,Pittsburgh,PA
 5th Avenue Pl Downtown,15222,40.441944,-80.003333,Pittsburgh,PA
 20 Stanwix St Downtown,15222,40.43866,-80.005135,Pittsburgh,PA
 1649 Penn Ave Strip District,15222,40.449767,-79.986418,Pittsburgh,PA
 Investment Bldg 239 4th,0,40.4397214839,-80.0013742593,Pittsburgh,PA
 2650 Penn Ave Strip District,15222,40.4556762,-79.9770197,Pittsburgh,PA
 441 Smithfield St Downtown,15222,40.4395902449,-79.9992012978,Pittsburgh,PA
 639 Smithfield St Downtown,15222,40.442558,-79.997214,Pittsburgh,PA
 612 Smithfield St Downtown,15222,40.4417491,-79.9971122,Pittsburgh,PA
 1001 Liberty Ave Downtown,15222,40.4442087,-79.9946687,Pittsburgh,PA
 2115 Penn Ave Strip District,15222,40.4521267,-79.982872,Pittsburgh,PA
 223 4th Ave Downtown,15222,40.4398452,-80.0021166,Pittsburgh,PA
 1711 Penn Ave Strip District,15222,40.450111,-79.9858749,Pittsburgh,PA
 1642 Penn Ave Strip District,15222,40.4493873,-79.9861731,Pittsburgh,PA
 1241 Penn Ave Strip District,15222,40.4464777,-79.9916741,Pittsburgh,PA
 621 Penn Ave Downtown,15222,40.4431259036,-80.0015651596,Pittsburgh,PA
 650 Smithfield St Ste 2200 Downtown,15222,40.442483,-79.996695,Pittsburgh,PA
 2825 Penn Ave Strip District,15222,40.4574609,-79.9750607,Pittsburgh,PA
 100 Waterfront Dr,15222,40.4634021,-79.9776298,Pittsburgh,PA
 355 5th Ave Ste 1325 Downtown,15222,40.4404547043,-79.9996324569,Pittsburgh,PA
 2124 Penn Ave Strip District,15222,40.4520089,-79.982244,Pittsburgh,PA
 1808 Penn Ave Strip District,15222,40.4504428,-79.9844821,Pittsburgh,PA
 23 Market Sq 2nd Fl Downtown,15222,40.441253,-80.0030696,Pittsburgh,PA
 604 Wood St Downtown,15222,40.4421708,-79.9990003,Pittsburgh,PA
 139 7th St Downtown,15222,40.443577,-80.000162,Pittsburgh,PA
 1100 Liberty Ave Ste 1017 Downtown,15222,40.4442424,-79.9924126,Pittsburgh,PA
 120 5th Ave Ste 2 Downtown,15222,40.441888,-80.003443,Pittsburgh,PA
 717 Liberty Ave Ste 209 Downtown,15222,40.4427705,-79.9994015,Pittsburgh,PA
 606 Liberty Ave Downtown,15222,40.441787,-80.001354,Pittsburgh,PA
 628 Smithfield St Downtown,15222,40.4421419,-79.996955,Pittsburgh,PA
 609 Penn Ave Ste 203 Downtown,15222,40.4428269,-80.0017988,Pittsburgh,PA
 6 PPG Pl Downtown,15222,40.4394267,-80.0038037,Pittsburgh,PA
 545 Liberty Ave Downtown,15222,40.4419779,-80.0023303,Pittsburgh,PA
 304 Forbes Ave Downtown,15222,40.4398848,-80.0005823,Pittsburgh,PA
 115 Smithfield St Downtown,15222,40.4377199,-80.0004755,Pittsburgh,PA
 212 Blvd of the Allies Downtown,15222,40.4389116,-80.0032374,Pittsburgh,PA
 969 Liberty Ave Downtown,15222,40.443774,-79.995567,Pittsburgh,PA
 965 Liberty Ave Downtown,15222,40.4437866,-79.9957155,Pittsburgh,PA
 2101 Penn Ave Strip District,15222,40.4519376,-79.9831293,Pittsburgh,PA
 3 Ppg Pl Downtown,15222,40.440125,-80.0026889,Pittsburgh,PA
 1809 Penn Ave Strip District,15222,40.4507487,-79.9848259,Pittsburgh,PA
 2801 Penn Ave Strip District,15222,40.4570498,-79.9756514,Pittsburgh,PA
 2 Gateway Ctr Downtown,15222,40.4423828266,-80.0046622753,Pittsburgh,PA
 945 Penn Ave Downtown,15222,40.4443613,-79.9965067,Pittsburgh,PA
 2840 Smallman St Strip District,15222,40.4582377,-79.97509,Pittsburgh,PA
 703 Liberty Ave Downtown,15222,40.4427514,-79.9997098,Pittsburgh,PA
 2835 Smallman St Strip District,15222,40.458304,-79.975791,Pittsburgh,PA
 719 Liberty Ave Downtown,15222,40.4430419,-79.9986943,Pittsburgh,PA
 321E 7th Ave Homestead,15120,40.4037481,-79.9166814,Homestead,PA
 630 Stanwix St Downtown,15222,40.4431765,-80.0042813,Pittsburgh,PA
 957 Liberty Ave Downtown,15222,40.4434132,-79.9961509,Pittsburgh,PA
 24 Market Sq Downtown,15222,40.441207,-80.0031108,Pittsburgh,PA
 1736 Penn Ave Strip District,15222,40.4502241,-79.9847785,Pittsburgh,PA
 626 Smithfield St Downtown,15222,40.4422344518,-79.9971354078,Pittsburgh,PA
 420 Smithfield St Downtown,15222,40.439202,-79.9989485,Pittsburgh,PA
 320 6th Ave Downtown,15222,40.441564,-79.999013,Pittsburgh,PA
 949 Liberty Ave Downtown,15222,40.4436238,-79.9963285,Pittsburgh,PA
 2005 Penn Ave Strip District,15222,40.4514312,-79.983917,Pittsburgh,PA
 601 Wood St Downtown,15222,40.4423378,-79.999571,Pittsburgh,PA
 1100 Liberty Ave Downtown,15222,40.4442424,-79.9924126,Pittsburgh,PA
 525 Penn Ave Downtown,15222,40.4428479,-80.0031124,Pittsburgh,PA
 923 Penn Ave Downtown,15222,40.444221,-79.997341,Pittsburgh,PA
 2020 Penn Ave Strip District,15222,40.4512257,-79.9833014,Pittsburgh,PA
 119 Forbes Ave Downtown,15222,40.4410371,-80.0032181,Pittsburgh,PA
 1645 Penn Ave Strip District,15222,40.4496627,-79.986549,Pittsburgh,PA
 2010-12 Penn Ave Strip District,15222,40.4512014,-79.9834072,Pittsburgh,PA
 809 Liberty Ave Downtown,15222,40.4429498,-79.9986476,Pittsburgh,PA
 2 Gateway Ctr Strip District,15222,40.4475255,-79.9933976,Pittsburgh,PA
 2205 Penn Ave Strip District,15222,40.452545,-79.982331,Pittsburgh,PA
 400 Smithfield St Downtown,15222,40.4387143,-79.9994904,Pittsburgh,PA
 1719 Penn Ave Strip District,15222,40.450211,-79.98572,Pittsburgh,PA
 1400 Smallman St Strip District,15222,40.4484631,-79.9894086,Pittsburgh,PA
 1400 Smallman St Strip District,15222,40.4484631,-79.9894086,Pittsburgh,PA
 219 4th Ave Downtown,15222,40.4398391119,-80.0028862632,Pittsburgh,PA
 1721 Penn Ave Strip District,15222,40.450237,-79.985665,Pittsburgh,PA
 107 6th St Downtown,15222,40.4438005,-80.0023331,Pittsburgh,PA
 1000 Fort Duquesne Blvd Downtown,15222,40.4458133275,-79.9962221769,Pittsburgh,PA
 1000 Penn Ave Downtown,15222,40.4441681,-79.994852,Pittsburgh,PA
 20 Market Sq Downtown,15222,40.4410134,-80.0019815,Pittsburgh,PA
 823 Penn Ave Downtown,15222,40.44389,-79.9985899,Pittsburgh,PA
 931 Liberty Ave Downtown,15222,40.4434471,-79.9969003,Pittsburgh,PA
 2329 Penn Ave Strip District,15222,40.4534271,-79.9809286,Pittsburgh,PA
 210 6th Ave Downtown,15222,40.4421081994,-80.0016406431,Pittsburgh,PA
 2120 Penn Ave Strip District,15222,40.4519288,-79.9824216,Pittsburgh,PA
 339 6th Ave Downtown,15222,40.4417284,-79.9979569,Pittsburgh,PA
 124 6th St Downtown,15222,40.4432622,-80.0026232,Pittsburgh,PA
 10 Market St Downtown,15222,40.4380683,-80.0043039,Pittsburgh,PA
 222 1st St Aspinwall,15215,40.4905179,-79.9040162,Aspinwall,PA
 4765 Liberty Ave Bloomfield,15224,40.4610792,-79.9479205,Pittsburgh,PA
 4931 Penn Ave Garfield,15224,40.4653779,-79.9440106,Pittsburgh,PA
 5123 Penn Ave Garfield,15224,40.465036,-79.9418579,Pittsburgh,PA
 4911 Penn Ave Garfield,15224,40.4654547,-79.9447111,Pittsburgh,PA
 4506 Liberty Ave Bloomfield,15224,40.462831,-79.9516804,Pittsburgh,PA
 4042 Liberty Ave Bloomfield,15224,40.4627971,-79.9556863,Pittsburgh,PA
 5242 Baum Blvd Bloomfield,15224,40.456227,-79.940241,Pittsburgh,PA
 4526 Liberty Ave Bloomfield,15224,40.462501,-79.9511556,Pittsburgh,PA
 4763 Liberty Ave Bloomfield,15224,40.4611862,-79.9477047,Pittsburgh,PA
 4766 Liberty Ave Bloomfield,15224,40.4608026,-79.9479065,Pittsburgh,PA
 5003 Penn Ave Garfield,15224,40.4653251,-79.943809,Pittsburgh,PA
 4109 Penn Ave Lawrenceville,15224,40.4659283,-79.9548907,Pittsburgh,PA
 4720 Liberty Ave Bloomfield,15224,40.4615624,-79.9493611,Pittsburgh,PA
 4512 Liberty Ave Bloomfield,15224,40.4626986,-79.9515229,Pittsburgh,PA
 4751 Liberty Ave Bloomfield,15224,40.461577,-79.948254,Pittsburgh,PA
 5147 Penn Ave Garfield,15224,40.4649763,-79.9412031,Pittsburgh,PA
 4917 Penn Ave Garfield,15224,40.4653958,-79.9445114,Pittsburgh,PA
 5170 Liberty Ave Bloomfield,15224,40.457409,-79.941738,Pittsburgh,PA
 237 Cedarville St Bloomfield,15224,40.4618603,-79.948546,Pittsburgh,PA
 4761 Liberty Ave Bloomfield,15224,40.461366,-79.947807,Pittsburgh,PA
 4755 Liberty Ave Bloomfield,15224,40.4614622,-79.9481741,Pittsburgh,PA
 5151 Woodworth St Bloomfield,15224,40.4561976,-79.9435155,Pittsburgh,PA
 4320 Penn Ave Bloomfield,15224,40.4657149,-79.953504,Pittsburgh,PA
 4776 Liberty Ave Bloomfield,15224,40.4606591,-79.9475978,Pittsburgh,PA
 178 Pearl St Bloomfield,15224,40.4636708,-79.948991,Pittsburgh,PA
 4711 Liberty Ave Bloomfield,15224,40.4620697,-79.9493553,Pittsburgh,PA
 4741 Liberty Ave Bloomfield,15224,40.461657,-79.94854,Pittsburgh,PA
 4608 Liberty Ave Bloomfield,15224,40.4622409,-79.9506886,Pittsburgh,PA
 4744 Liberty Ave Bloomfield,15224,40.4611146,-79.9485427,Pittsburgh,PA
 4050 Penn Ave Bloomfield,15224,40.4653036,-79.9559332,Pittsburgh,PA
 4723 Liberty Ave Bloomfield,15224,40.4619134,-79.9490101,Pittsburgh,PA
 5221 Baum Blvd Bloomfield,15224,40.45639,-79.941311,Pittsburgh,PA
 4727 Liberty Ave Bloomfield,15224,40.4616024,-79.948922,Pittsburgh,PA
 4786 Liberty Ave Bloomfield,15224,40.4606393,-79.9471799,Pittsburgh,PA
 4601 Liberty Ave Bloomfield,15224,40.4627572,-79.9506735,Pittsburgh,PA
 4114 Main St Bloomfield,15224,40.465157,-79.9547682,Pittsburgh,PA
 4301 Main St Bloomfield,15224,40.4639651,-79.9528929,Pittsburgh,PA
 4729 Liberty Ave Bloomfield,15224,40.461739,-79.9486639,Pittsburgh,PA
 4424 Penn Ave Ste 101 Bloomfield,15224,40.4659206,-79.9526441,Pittsburgh,PA
 4822 Liberty Ave Bloomfield,15224,40.4599796,-79.9464503,Pittsburgh,PA
 5308 Liberty Ave Bloomfield,15224,40.4560895,-79.9396789,Pittsburgh,PA
 4210 Main St Bloomfield,15224,40.4646964,-79.9541448,Pittsburgh,PA
 5135 Liberty Ave Bloomfield,15224,40.458267,-79.942274,Pittsburgh,PA
 5200 Baum Blvd Bloomfield,15224,40.4555475,-79.9415246,Pittsburgh,PA
 4760 Liberty Ave Bloomfield,15224,40.460845,-79.948054,Pittsburgh,PA
 5125 Baum Blvd Bloomfield,15224,40.455879,-79.942929,Pittsburgh,PA
 4617 Liberty Ave Bloomfield,15224,40.4625543,-79.950173,Pittsburgh,PA
 4613 Liberty Ave Bloomfield,15224,40.462632,-79.950246,Pittsburgh,PA
 5104 Liberty Ave Bloomfield,15224,40.458394,-79.9436629,Pittsburgh,PA
 4067 Penn Ave Bloomfield,15224,40.4655702,-79.9557489,Pittsburgh,PA
 4627 Liberty Ave Bloomfield,15224,40.4625496053,-79.9497600693,Pittsburgh,PA
 103 Capital Ave Beechview,15226,40.405245,-80.018538,Pittsburgh,PA
 2020 W Liberty Ave Beechview,15226,40.4036795,-80.0201139,Pittsburgh,PA
 890 Saw Mill Run Blvd Bon Air,15226,40.4107462,-80.0064634,Brookline,PA
 300 Hargrove St Mt. Washington,15226,40.414428,-80.011614,Pittsburgh,PA
 1011 Brookline Blvd Brookline,15226,40.3919796,-80.0173011,Pittsburgh,PA
 546 Brookline Blvd Brookline,15226,40.395242,-80.022591,Pittsburgh,PA
 500 Brookline Blvd Brookline,15226,40.3956422,-80.0236114,Pittsburgh,PA
 530 Brookline Blvd Brookline,15226,40.3955323,-80.0228158,Pittsburgh,PA
 620 Brookline Blvd Brookline,15226,40.3949279,-80.0220174,Pittsburgh,PA
 706 Brookline Blvd Brookline,15226,40.394482,-80.021538,Pittsburgh,PA
 437 McNeilly Rd,15226,40.3830261,-80.0153449,Pittsburgh,PA
 2600 Pioneer Ave Brookline,15226,40.395822,-80.024214,Pittsburgh,PA
 2410 W Liberty Ave Beechview,15226,40.4002649,-80.0241505,Pittsburgh,PA
 430 Fernhill Ave Brookline,15226,40.400763,-80.013526,Pittsburgh,PA
 2500 W Liberty Ave Beechview,15226,40.399184,-80.025491,Pittsburgh,PA
 2518 W Liberty Ave Beechview,15226,40.3988343,-80.026459,Pittsburgh,PA
 956 Brookline Blvd Brookline,15226,40.391756,-80.017768,Pittsburgh,PA
 437 McNeilly Rd,15226,40.3830261,-80.0153449,Pittsburgh,PA
 1 Poplar St Greentree,15205,40.4273917,-80.0533614,Pittsburgh,PA
 429 Cochran Rd,15228,40.384323,-80.052708,Pittsburgh,PA
 715 Washington Rd,15228,40.3796549065,-80.0448643438,Pittsburgh,PA
 1500 Washington Rd,15228,40.357213,-80.0520951,Pittsburgh,PA
 731 Washington Rd # 733,15228,40.3791169,-80.0449747,Pittsburgh,PA
 719 Washington Rd Mount,15228,40.3795262,-80.0447946,Mount Lebanon,PA
 450 Cochran Rd,15228,40.3831836,-80.0528715,Pittsburgh,PA
 701 Washington Rd,15228,40.3804062,-80.0442629,Pittsburgh,PA
 703 Washington Rd,15228,40.380192,-80.044459,Pittsburgh,PA
 636 Washington Rd,15228,40.3818121,-80.0444905,Pittsburgh,PA
 713 Washington Rd,15228,40.3798256,-80.0446104,Pittsburgh,PA
 642 Washington Rd,15228,40.3816639,-80.0446438,Pittsburgh,PA
 1500 Washington Rd Mount,15228,40.3573572094,-80.0519013405,Mount Lebanon,PA
 16 Castle Shannon Blvd,15228,40.377009,-80.045264,Pittsburgh,PA
 2975 W Liberty Ave Dormont,15216,40.3934689,-80.0361527,Pittsburgh,PA
 689 Washington Rd,15228,40.3808316,-80.0441815,Pittsburgh,PA
 1500 Washington Rd Ste 1205,15228,40.357213,-80.0520951,Pittsburgh,PA
 622 Washington Rd,15228,40.3821568,-80.0441272,Pittsburgh,PA
 1500 Washington Rd,15228,40.357213,-80.0520951,Pittsburgh,PA
 Galleria At S Pt,15228,40.356473,-80.052131,Pittsburgh,PA
 600 Washington Rd,15228,40.3829391,-80.0447435,Pittsburgh,PA
 4 Bower Hill Rd,15228,40.3870288,-80.0440382,Pittsburgh,PA
 713 Washington Rd,15228,40.3798256,-80.0446104,Pittsburgh,PA
 1500 Washington Rd,15228,40.3569591,-80.0518073,Pittsburgh,PA
 725 Washington Rd,15228,40.3794143,-80.0448876,Pittsburgh,PA
 650 Washington Rd Mount,15228,40.3813464,-80.0443074,Mount Lebanon,PA
 Mt. Lebanon Mall 1500 Washington Rd,15228,40.357213,-80.0520951,Pittsburgh,PA
 697 Washington Rd,15228,40.380266,-80.0444443,Pittsburgh,PA
 20 Cedar Blvd Ste 301,15228,40.38177,-80.045186,Pittsburgh,PA
 659 Washington Rd,15228,40.425229,-79.8652495,Pittsburgh,PA
 328 Cochran Rd,15228,40.3824862,-80.0519358,Pittsburgh,PA
 1500 Washington Rd,15228,40.357213,-80.0520951,Pittsburgh,PA
 723 Washington Rd,15228,40.3794574,-80.0448109,Pittsburgh,PA
 300 Hazel Dr,15228,40.373557,-80.0403259,Pittsburgh,PA
 700 Connor Rd,15228,40.3548196215,-80.0487643194,Pittsburgh,PA
 1679 Washington Rd,15228,40.3523347,-80.0502414,Pittsburgh,PA
 5502 Walnut St Shadyside,15232,40.4511586,-79.9337595,Pittsburgh,PA
 5524 Walnut St Shadyside,15232,40.4513477,-79.9327682,Pittsburgh,PA
 5859 Ellsworth Ave Shadyside,15232,40.4575541,-79.9290894,Pittsburgh,PA
 5850 Ellsworth Ave Shadyside,15232,40.456746,-79.9294479,Pittsburgh,PA
 5850 Ellsworth Ave Shadyside,15232,40.4567693,-79.9292802,Pittsburgh,PA
 5743 Walnut St Shadyside,15232,40.4524688,-79.9296937,Pittsburgh,PA
 5847 Ellsworth Ave Shadyside,15232,40.4571033,-79.9296345,Pittsburgh,PA
 5844 Ellsworth Ave Shadyside,15232,40.4566552,-79.9299317,Pittsburgh,PA
 5847 Ellsworth Ave Shadyside,15232,40.4571033,-79.9296345,Pittsburgh,PA
 5825 Ellsworth Ave Shadyside,15232,40.456737,-79.9301601,Pittsburgh,PA
 5747 Ellsworth Ave Shadyside,15232,40.455955,-79.931338,Pittsburgh,PA
 5892 Ellsworth Ave Shadyside,15232,40.4580184,-79.9275787,Pittsburgh,PA
 5857 Ellsworth Ave Shadyside,15232,40.4573811,-79.9289548,Pittsburgh,PA
 5739 1/2 Walnut St Shadyside,15232,40.452847,-79.9291586,Pittsburgh,PA
 5608 Walnut St Shadyside,15232,40.451566,-79.931741,Pittsburgh,PA
 5405 5th Ave Shadyside,15232,40.4486860521,-79.9339957288,Pittsburgh,PA
 5533 Walnut St Shadyside,15232,40.4516538606,-79.9327178369,Pittsburgh,PA
 5734 Ellsworth Ave Shadyside,15232,40.4555861,-79.9313089,Pittsburgh,PA
 5404 Centre Ave Shadyside,15232,40.4558761,-79.9381788,Pittsburgh,PA
 739 Bellefonte St Shadyside,15232,40.4514452209,-79.9337325513,Pittsburgh,PA
 5431 Walnut St Shadyside,15232,40.45109,-79.9343681,Pittsburgh,PA
 5525 Walnut St Shadyside,15232,40.451668,-79.932915,Pittsburgh,PA
 5541 Walnut St Shadyside,15232,40.451832,-79.932424,Pittsburgh,PA
 806 S Aiken Ave Shadyside,15232,40.4507424,-79.9357149,Pittsburgh,PA
 5419 Walnut St Shadyside,15232,40.4509532,-79.9349372,Pittsburgh,PA
 5500 Walnut St Shadyside,15232,40.4508247,-79.9334641,Pittsburgh,PA
 532 S Aiken Ave Ste 520 Shadyside,15232,40.4545191,-79.9384786,Pittsburgh,PA
 5522 Walnut St Shadyside,15232,40.4511684,-79.9327743,Pittsburgh,PA
 703 S Negley Ave Shadyside,15232,40.453359,-79.931454,Pittsburgh,PA
 5744 Ellsworth Ave Shadyside,15232,40.4555983,-79.9310675,Pittsburgh,PA
 5855 Ellsworth Ave Shadyside,15232,40.4576326,-79.9292859,Pittsburgh,PA
 5741 Ellsworth Ave Shadyside,15232,40.455763,-79.931512,Pittsburgh,PA
 580 S Aiken Ave Shadyside,0,40.4534395,-79.9375258,Pittsburgh,PA
 5550 Centre Ave Shadyside,15232,40.4563396,-79.9346032,Pittsburgh,PA
 5430 Centre Ave Shadyside,15232,40.4559349,-79.937173,Pittsburgh,PA
 5421 Walnut St Shadyside,15232,40.4510796,-79.9345209,Pittsburgh,PA
 5542 Walnut St Shadyside,15232,40.4514772,-79.9323061,Pittsburgh,PA
 5442 Walnut St Shadyside,15232,40.4509182,-79.9338159,Pittsburgh,PA
 5533 Walnut St Shadyside,15232,40.451773,-79.9325889,Pittsburgh,PA
 5504 Walnut Street Shadyside,15232,40.45107,-79.933499,Pittsburgh,PA
 738 Bellefonte St Shadyside,15232,40.4513024,-79.9341931,Pittsburgh,PA
 5401 Walnut St Shadyside,15232,40.4508459,-79.9352814,Pittsburgh,PA
 810 Bellefonte St Shadyside,15232,40.4507445,-79.9337197,Pittsburgh,PA
 5501 Walnut St Shadyside,15232,40.4513407,-79.9337719,Pittsburgh,PA
 733 Copeland St Shadyside,15232,40.4512017,-79.9345853,Pittsburgh,PA
 5527 Walnut St Shadyside,15232,40.451723,-79.932833,Pittsburgh,PA
 5105 LIberty Ave Bloomfield,15224,40.458876,-79.9433712,Pittsburgh,PA
 815 Copeland St Shadyside,15232,40.4505754,-79.9345359,Pittsburgh,PA
 3453 Butler Street Lawrenceville,15201,40.4634122266,-79.9668086246,Pittsburgh,PA
 732 Filbert St Ste 1 Shadyside,15232,40.4517034542,-79.9332416963,Pittsburgh,PA
 815 S Aiken Ave Shadyside,15232,40.4504931,-79.9351109,Pittsburgh,PA
 515 S Aiken Ave Ste 1 Shadyside,15232,40.455665,-79.937836,Pittsburgh,PA
 731 Copeland St Shadyside,15232,40.4512703,-79.9345528,Pittsburgh,PA
 5527 Walnut St Shadyside,15232,40.4515828358,-79.932869839,Pittsburgh,PA
 732 Filbert St Shadyside,15232,40.4516361,-79.9333919,Pittsburgh,PA
 Shadyside Smiles 5750 Centre,0,40.4575012,-79.9324076,Pittsburgh,PA
 5411 Walnut St Shadyside,15232,40.4508928,-79.9350998,Pittsburgh,PA
 5124 Fifth Ave Squirrel Hill,15232,40.4475613142,-79.9373323726,Pittsburgh,PA
 5516 Maple Heights Rd Squirrel Hill,15232,40.4476977,-79.9312559,Pittsburgh,PA
 Walnut Street - Pittsburgh 5436 Walnut St Shadyside,15232,40.4510336112,-79.9340840689,Pittsburgh,PA
 806 Ivy St Shadyside,15232,40.4513693,-79.9322483,Pittsburgh,PA
 5422 Baum Blvd Bloomfield,15232,40.4571266518,-79.9377973675,Pittsburgh,PA
 5440 Walnut St Shadyside,15232,40.450866,-79.933919,Pittsburgh,PA
 5416 Walnut St Shadyside,15232,40.450632,-79.9348459,Pittsburgh,PA
 5505 Walnut St Shadyside,15232,40.4513552,-79.9335816,Pittsburgh,PA
 5894 Ellsworth St Shadyside,15232,40.4580854,-79.9275449,Pittsburgh,PA
 738 Copeland St Shadyside,15232,40.4510637,-79.9348095,Pittsburgh,PA
 5500 Walnut St Shadyside,15232,40.4508247,-79.9334641,Pittsburgh,PA
 5514 Walnut St Shadyside,15232,40.4512794057,-79.9332921053,Pittsburgh,PA
